order	cond	time	button	rt	correct	block	counterbalance
1	1	24957	1	554	1	2	1
2	1	31524	1	384	1	2	1
3	0	37907	2	940	1	2	1
4	2	44857	2	547	1	2	1
5	1	51407	1	617	1	2	1
6	1	58024	1	477	1	2	1
7	2	64507	2	469	1	2	1
8	0	70991	2	414	1	2	1
9	0	77407	2	458	1	2	1
10	1	83874	1	436	1	2	1
11	1	90307	1	702	1	2	1
12	1	97007	1	463	1	2	1
13	1	103474	1	680	1	2	1
14	0	110157	1	377	0	2	1
15	2	118524	2	390	1	2	1
16	1	124924	2	594	0	2	1
17	1	133507	1	358	1	2	1
18	1	139874	1	516	1	2	1
19	1	146391	1	731	1	2	1
20	1	153124	1	426	1	2	1
21	1	159558	1	1844	1	2	1
22	2	167408	1	422	0	2	1
23	2	175824	2	641	1	2	1
24	0	182474	2	643	1	2	1
25	2	189124	2	326	1	2	1
26	1	195458	1	932	1	2	1
27	1	202391	1	363	1	2	1
28	1	208758	1	825	1	2	1
29	1	215591	1	436	1	2	1
30	0	222041	2	382	1	2	1
31	1	228424	1	315	1	2	1
32	0	234741	2	491	1	2	1
33	2	241241	2	307	1	2	1
34	2	247558	2	307	1	2	1
35	1	253875	1	371	1	2	1
36	1	260258	1	352	1	2	1
37	0	266608	2	526	1	2	1
38	1	273141	1	469	1	2	1
39	1	279625	1	670	1	2	1
40	0	286308	2	447	1	2	1
41	2	318725	2	843	1	2	1
42	2	325575	2	789	1	2	1
43	1	332375	1	402	1	2	1
44	0	338792	2	365	1	2	1
45	1	345158	1	315	1	2	1
46	1	351475	1	3657	1	2	1
47	1	361142	1	290	1	2	1
48	0	367442	2	611	1	2	1
49	1	374058	1	311	1	2	1
50	1	380375	1	406	1	2	1
51	2	386792	2	482	1	2	1
52	1	393275	1	2601	1	2	1
53	1	401892	1	1133	1	2	1
54	0	409025	2	316	1	2	1
55	2	415342	2	396	1	2	1
56	2	421742	2	456	1	2	1
57	0	428209	2	386	1	2	1
58	2	434609	2	542	1	2	1
59	1	441159	2	453	0	2	1
60	0	449609	2	1373	1	2	1
61	2	456992	2	5647	1	2	1
62	1	468642	1	346	1	2	1
63	2	474992	2	344	1	2	1
64	0	481342	2	646	1	2	1
65	1	487992	1	297	1	2	1
66	2	494292	2	281	1	2	1
67	0	500576	2	154	1	2	1
68	0	506742	2	304	1	2	1
69	1	513059	1	383	1	2	1
70	0	519442	2	301	1	2	1
71	2	525742	2	941	1	2	1
72	1	532692	1	291	1	2	1
73	1	538992	1	452	1	2	1
74	1	545459	1	318	1	2	1
75	1	551792	1	444	1	2	1
76	1	558242	1	327	1	2	1
77	1	564576	1	358	1	2	1
78	1	570942	1	324	1	2	1
79	1	577276	1	291	1	2	1
80	2	583576	2	627	1	2	1
81	1	608293	2	265	0	2	1
82	0	616543	2	346	1	2	1
83	1	622893	1	296	1	2	1
84	0	629193	2	457	1	2	1
85	1	635659	1	322	1	2	1
86	1	641993	1	289	1	2	1
87	1	648293	1	402	1	2	1
88	0	654709	1	749	0	2	1
89	2	663443	2	299	1	2	1
90	0	669743	2	427	1	2	1
91	1	676176	1	1062	1	2	1
92	1	683243	1	424	1	2	1
93	0	689676	2	531	1	2	1
94	2	696210	2	618	1	2	1
95	2	702843	2	3163	1	2	1
96	1	712010	1	473	1	2	1
97	1	718493	1	274	1	2	1
98	0	724776	2	387	1	2	1
99	1	731176	1	591	1	2	1
100	2	737776	2	324	1	2	1
101	2	744110	2	562	1	2	1
102	0	750676	2	2615	1	2	1
103	1	759293	1	379	1	2	1
104	1	765677	1	568	1	2	1
105	2	772260	2	413	1	2	1
106	1	778677	1	312	1	2	1
107	2	784993	2	440	1	2	1
108	1	791443	2	754	0	2	1
109	0	800193	2	623	1	2	1
110	2	806827	2	402	1	2	1
111	2	813243	2	350	1	2	1
112	1	819610	1	332	1	2	1
113	2	825943	2	362	1	2	1
114	0	832310	2	488	1	2	1
115	0	838810	2	1568	1	2	1
116	1	846393	1	285	1	2	1
117	1	852694	1	541	1	2	1
118	1	859260	1	323	1	2	1
119	1	865627	1	544	1	2	1
120	1	872210	1	406	1	2	1
121	0	898010	2	463	1	2	1
122	1	904510	1	439	1	2	1
123	1	910994	1	272	1	2	1
124	0	917310	2	1039	1	2	1
125	2	924394	2	496	1	2	1
126	0	930927	2	455	1	2	1
127	0	937427	2	336	1	2	1
128	0	943811	2	252	1	2	1
129	2	950111	2	269	1	2	1
130	1	956427	1	796	1	2	1
131	2	963261	2	311	1	2	1
132	1	969611	1	709	1	2	1
133	2	976361	2	372	1	2	1
134	1	982777	1	320	1	2	1
135	1	989144	1	333	1	2	1
136	2	995527	2	298	1	2	1
137	1	1001861	1	298	1	2	1
138	1	1006994	1	601	1	2	1
139	0	1014144	2	535	1	2	1
140	1	1020727	1	284	1	2	1
141	0	1027061	2	507	1	2	1
142	0	1033611	2	274	1	2	1
143	0	1039928	2	369	1	2	1
144	0	1046344	2	541	1	2	1
145	0	1052928	2	242	1	2	1
146	1	1059211	1	371	1	2	1
147	2	1065628	2	302	1	2	1
148	1	1071978	1	301	1	2	1
149	2	1078328	2	283	1	2	1
150	0	1084661	2	283	1	2	1
151	1	1090994	1	362	1	2	1
152	1	1097394	1	390	1	2	1
153	2	1103828	2	529	1	2	1
154	2	1110394	1	551	0	2	1
155	2	1118994	2	714	1	2	1
156	2	1125745	2	280	1	2	1
157	1	1132061	1	408	1	2	1
158	1	1138511	2	242	0	2	1
159	1	1146795	1	450	1	2	1
160	1	1153295	1	331	1	2	1
